variant_id,base_pair_key,record_key,language,language_label,qa_track,corruption_type,severity,declared_size,source_lid,variant_lid,source_triples,clean_target_triples,variant_target_triples,source_text,clean_target_text,variant_target_text,xml_duplicate_target_lex,xml_path,split,triple_bucket,category,eid,is_benign,consistency_group_id,perturbation_pair_id,removed_token_fraction,alternative_reference_lid,alternative_source_text,predicted_language,language_confidence,target_language_probability,valid_target_language,wrong_language_detected,full_english_copy_detected,code_switch_eligible_window_count,code_switch_english_window_count,code_switch_english_window_fraction,code_switch_detected,hard_language_flag,comparison_source_lid,comparison_source_text,english_token_count,target_token_count,expansion_ratio,aligned_reference_eligible,aligned_reference_similarity,comparison_reference_similarity,aligned_reference_advantage,manual_target_language_acceptable,manual_actual_code_switch,manual_grammar_naturalness_1_5,manual_legitimate_variation,manual_aligned_reference_interpretation,manual_notes
original__es__e4d97d5bc7eb,train/4triples/City.xml::Id183::Id1,train/4triples/City.xml::Id183,es,Spanish,CLEAN,clean,clean,4,Id1,Id1,"['United_States | demonym | Americans', 'Angola,_Indiana | isPartOf | Pleasant_Township,_Steuben_County,_Indiana', 'Angola,_Indiana | country | United_States', 'United_States | ethnicGroup | Asian_Americans']","['Estados_Unidos | Gentilicio | Estadounidense', 'Angola | FormaParteDe | Municipio_de_Pleasant_(condado_de_Steuben,_Indiana)', 'Angola | País | Estados_Unidos', 'Estados_Unidos | GrupoÉtnico | estadounidense_asiático']","['Estados_Unidos | Gentilicio | Estadounidense', 'Angola | FormaParteDe | Municipio_de_Pleasant_(condado_de_Steuben,_Indiana)', 'Angola | País | Estados_Unidos', 'Estados_Unidos | GrupoÉtnico | estadounidense_asiático']","People who live in the US are called Americans and these include the ethnic group of Asian Americans. The United States is where you will find Angola, part of Pleasant Township in Steuben County, Indiana.","Las personas que viven en EE.UU. se denominan Estadounidenses y entre ellos se incluye el grupo étnico de los asiático-Estadounidense. Estados Unidos es donde se encuentra Angola, parte de Pleasant Township en Steuben County, Indiana.","Las personas que viven en EE.UU. se denominan Estadounidenses y entre ellos se incluye el grupo étnico de los asiático-Estadounidense. Estados Unidos es donde se encuentra Angola, parte de Pleasant Township en Steuben County, Indiana.",False,train/4triples/City.xml,train,4triples,City,Id183,False,,,,,,es,0.9807097911834717,0.9807097911834717,True,False,False,4,0,0.0,False,False,Id2,"The Americans are the inhabitants of the United States and include the ethnic group of Asian Americans. The country is the location of Angola in Pleasant Township, part of Steuben County in Indiana.",35,35,1.0,True,0.9773871302604675,0.9389747977256775,0.03841233253479004,,,,,,
original__es__8d46c32a360c,train/2triples/CelestialBody.xml::Id31::Id1,train/2triples/CelestialBody.xml::Id31,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['(66391)_1999_KW4 | epoch | 2004-07-14', '(66391)_1999_KW4 | apoapsis | 162164091.8388 (kilometres)']","['(66391)_1999_KW4 | Época | 14-07-2004', '(66391)_1999_KW4 | Apoapsis | 162164091.8388_(kilómetros)']","['(66391)_1999_KW4 | Época | 14-07-2004', '(66391)_1999_KW4 | Apoapsis | 162164091.8388_(kilómetros)']","The celestial body, (66391) 1999 KW4, has an apoapsis of 162164091.8388 km and its epoch date is 14 July 2004.","El cuerpo celeste, (66391) 1999 KW4, tiene un apoapsis de 162164091,8388 km y su fecha de época es el 14 de julio de 2004.","El cuerpo celeste, (66391) 1999 KW4, tiene un apoapsis de 162164091,8388 km y su fecha de época es el 14 de julio de 2004.",False,train/2triples/CelestialBody.xml,train,2triples,CelestialBody,Id31,False,,,,,,es,0.8705185055732727,0.8705185055732727,True,False,False,3,0,0.0,False,False,Id2,66391 1999 KW4 epoch was on 2004-07.14. and its apoapsis is 162164091.8388 kilometres.,20,24,1.2,True,0.9650694727897644,0.7914717197418213,0.17359775304794312,,,,,,
original__es__950101c0cfbd,train/3triples/Airport.xml::Id168::Id3,train/3triples/Airport.xml::Id168,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Iraq | language | Kurdish_languages', 'Al-Taqaddum_Air_Base | cityServed | Fallujah', 'Fallujah | country | Iraq']","['Irak | Idioma | Lenguas_kurdas', 'Base_aérea_de_Al-Taqaddum | CiudadServida | Faluya', 'Faluya | País | Irak']","['Irak | Idioma | Lenguas_kurdas', 'Base_aérea_de_Al-Taqaddum | CiudadServida | Faluya', 'Faluya | País | Irak']","The Al Taqaddum Air Base serves the city of Fallujah in Iraq, a country where the Kurdish languages are spoken.","La base aérea de Al Taqaddum sirve a la ciudad de Faluya, en Irak, un país donde se habla la lengua kurda.","La base aérea de Al Taqaddum sirve a la ciudad de Faluya, en Irak, un país donde se habla la lengua kurda.",False,train/3triples/Airport.xml,train,3triples,Airport,Id168,False,,,,,,es,0.8503795266151428,0.8503795266151428,True,False,False,3,0,0.0,False,False,Id1,"Al-Taqaddum Air Base serves the city of Fallujah, in the country of Iraq where the Kurdish language is spoken.",20,22,1.1,True,0.7713445425033569,0.7584195137023926,0.012925028800964355,,,,,,
original__es__1b3baf8751c6,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1626::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1626,es,Spanish,CLEAN,clean,clean,2,Id2,Id2,"['Nurhan_Atasoy | birthPlace | Turkey', 'Turkey | governmentType | Unitary_state']","['Nurhan_Atasoy | LugarDeNacimiento | Turquía', 'Turquía | TipoDeGobierno | Estado_unitario']","['Nurhan_Atasoy | LugarDeNacimiento | Turquía', 'Turquía | TipoDeGobierno | Estado_unitario']",Nurhan Atasoy was born in the unitary state of Turkey.,Nurhan Atasoy nació en el Estado unitario de Turquía.,Nurhan Atasoy nació en el Estado unitario de Turquía.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id1626,False,,,,,,es,0.9107955694198608,0.9107955694198608,True,False,False,1,0,0.0,False,False,Id1,"Turkey, the birthplace of Nurhan Atasoy, has a unitary government.",10,9,0.9,True,0.9188345074653625,0.7615883350372314,0.1572461724281311,,,,,,
original__es__e4ba7fa7ea38,train/1triples/CelestialBody_allSolutions.xml::Id140::Id1,train/1triples/CelestialBody_allSolutions.xml::Id140,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['1101_Clematis | orbitalPeriod | 183309000.0'],['1101_Clematis | PeríodoOrbital | 183309000.0'],['1101_Clematis | PeríodoOrbital | 183309000.0'],1101 Clematis has an orbital period of 183309000.0.,1101 Clematis tiene un período orbital de 183309000.0.,1101 Clematis tiene un período orbital de 183309000.0.,False,train/1triples/CelestialBody_allSolutions.xml,train,1triples,CelestialBody,Id140,False,,,,,,es,0.7052167654037476,0.7052167654037476,True,False,False,1,0,0.0,False,False,Id2,The orbital period for 1101 Clematis is 183309000.0.,8,8,1.0,True,0.9969883561134338,0.986371636390686,0.010616719722747803,,,,,,
original__es__88fff2baa703,dev/1triples/SportsTeam_allSolutions.xml::Id16::Id1,dev/1triples/SportsTeam_allSolutions.xml::Id16,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,"['AZAL_PFK | location | ""Shuvalan, Baku, Azerbaijan""']","['AZAL_PFK | Ubicación | Shuvalan,_Bakú,_Azerbaiyán']","['AZAL_PFK | Ubicación | Shuvalan,_Bakú,_Azerbaiyán']","AZAL PFK is located at Shuvalan, Baku, Azerbaijan.","AZAL PFK tiene su sede en Shuvalan, Bakú, Azerbaiyán.","AZAL PFK tiene su sede en Shuvalan, Bakú, Azerbaiyán.",False,dev/1triples/SportsTeam_allSolutions.xml,dev,1triples,SportsTeam,Id16,False,,,,,,es,0.8044820427894592,0.8044820427894592,True,False,False,1,0,0.0,False,False,Id2,"AZAL PFK is located in Shuvalan, Baku, Azerbaijan.",8,9,1.125,True,0.9784830808639526,0.9768457412719727,0.0016373395919799805,,,,,,
original__es__ba97c21dcdb6,train/3triples/City.xml::Id99::Id2,train/3triples/City.xml::Id99,es,Spanish,CLEAN,clean,clean,3,Id2,Id2,"['Ann_Arbor,_Michigan | leaderTitle | Mayor', 'Ann_Arbor,_Michigan | populationDensity | 1580.7 (inhabitants per square kilometre)', 'Ann_Arbor,_Michigan | areaTotal | 74.33 (square kilometres)']","['Ann_Arbor,_Michigan | TítuloDeLíder | alcalde', 'Ann_Arbor,_Michigan | DensidadDePoblación | 1580,7_(habitantes_por_kilómetro_cuadrado)', 'Ann_Arbor,_Michigan | ÁreaTotal | 74,33_(kilómetros_cuadrados)']","['Ann_Arbor,_Michigan | TítuloDeLíder | alcalde', 'Ann_Arbor,_Michigan | DensidadDePoblación | 1580,7_(habitantes_por_kilómetro_cuadrado)', 'Ann_Arbor,_Michigan | ÁreaTotal | 74,33_(kilómetros_cuadrados)']","The city of Ann Arbor, Michigan, where the leader has the title of Mayor, has a population density of 1580.7 people for each of its 74.33 square kilometres.","La ciudad de Ann Arbor (Michigan), cuyo líder ostenta el título de alcalde, tiene una densidad de población de 1.580,7 personas por cada uno de sus 74,33 kilómetros cuadrados.","La ciudad de Ann Arbor (Michigan), cuyo líder ostenta el título de alcalde, tiene una densidad de población de 1.580,7 personas por cada uno de sus 74,33 kilómetros cuadrados.",False,train/3triples/City.xml,train,3triples,City,Id99,False,,,,,,es,0.9660240411758423,0.9660240411758423,True,False,False,3,0,0.0,False,False,Id1,"Mayor is the title of the leader of Ann Arbor, Michigan, which has a population density of 1580.7 people for each of the 74.33 square kilometres it covers.",28,29,1.0357142857142858,True,0.8208168745040894,0.8064161539077759,0.014400720596313477,,,,,,
original__es__5bcefee38836,train/4triples/SportsTeam.xml::Id107::Id1,train/4triples/SportsTeam.xml::Id107,es,Spanish,CLEAN,clean,clean,4,Id1,Id1,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | numberOfMembers | 17000', 'Campeonato_Brasileiro_Série_C | champions | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']",The ground of Agremiação Sportiva Arapiraquense has a capacity of 17000 and is located in Brazil. They play in the Campeonato Brasileiro Série C league which was won by Vila Nova Futebol Clube.,El campo del Agremiação Sportiva Arapiraquense tiene capacidad para 17000 espectadores y está situado en Brasil. Juega en la liga Campeonato Brasileiro Série C que ganó el Vila Nova Futebol Clube.,El campo del Agremiação Sportiva Arapiraquense tiene capacidad para 17000 espectadores y está situado en Brasil. Juega en la liga Campeonato Brasileiro Série C que ganó el Vila Nova Futebol Clube.,False,train/4triples/SportsTeam.xml,train,4triples,SportsTeam,Id107,False,,,,,,es,0.9500027894973755,0.9500027894973755,True,False,False,4,0,0.0,False,False,Id2,"Agremiacao Sportiva Arapiraquense has 17000 members and play in the Campeonato Brasileiro Serie C League which is based in Brazil. Previously, Vila Nova Futebol Clube have been champions of this league.",33,31,0.9393939393939394,True,0.9159963130950928,0.8535463809967041,0.06244993209838867,,,,,,
original__es__6bad9cfbc2ea,train/1triples/Politician_allSolutions.xml::Id97::Id1,train/1triples/Politician_allSolutions.xml::Id97,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['Adam_Koc | award | Virtuti_Militari'],['Adam_Koc | Premio | Orden_Virtuti_Militari'],['Adam_Koc | Premio | Orden_Virtuti_Militari'],Adam Koc was awarded the Virtuti Militari.,Adam Koc recibió la Virtuti Militari.,Adam Koc recibió la Virtuti Militari.,False,train/1triples/Politician_allSolutions.xml,train,1triples,Politician,Id97,False,,,,,,es,0.5349291563034058,0.5349291563034058,False,False,False,1,0,0.0,False,False,Id2,Adam Koc has won the Virtuti Militari award.,7,6,0.8571428571428571,True,0.9486369490623474,0.868620753288269,0.08001619577407837,,,,,,
original__es__abbbeaba7686,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1337::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1337,es,Spanish,CLEAN,clean,clean,4,Id2,Id2,"['Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE', 'ENAIRE | city | Madrid', 'Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0', 'Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0']","['Aeropuerto_Adolfo_Suárez_Madrid-Barajas | OrganizaciónOperativa | ENAIRE', 'ENAIRE | Ciudad | Madrid', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | LongitudDeLaPista | 3500.0', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | ElevaciónSobreElNivelDelMar | 610.0']","['Aeropuerto_Adolfo_Suárez_Madrid-Barajas | OrganizaciónOperativa | ENAIRE', 'ENAIRE | Ciudad | Madrid', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | LongitudDeLaPista | 3500.0', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | ElevaciónSobreElNivelDelMar | 610.0']","The Adolfo Suárez Madrid–Barajas Airport in Madrid operated by ENAIRE has a runway length of 3,500. It has an elevation of 610.0 metres above sea level.","El Aeropuerto Adolfo Suárez Madrid-Barajas de Madrid operado por ENAIRE tiene una longitud de pista de 3.500. Tiene una elevación de 610,0 metros sobre el nivel del mar.","El Aeropuerto Adolfo Suárez Madrid-Barajas de Madrid operado por ENAIRE tiene una longitud de pista de 3.500. Tiene una elevación de 610,0 metros sobre el nivel del mar.",False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Airport,Id1337,False,,,,,,es,0.9554319381713867,0.9554319381713867,True,False,False,3,0,0.0,False,False,Id1,"Adolfo Suarez Madrid-Barajas Airport is operated by ENAIRE in Madrid, has a runway length of 3500 and is 610.0 metres above sea level.",26,28,1.0769230769230769,True,0.970874547958374,0.8896646499633789,0.08120989799499512,,,,,,
original__es__65db28af7d28,train/3triples/Athlete.xml::Id98::Id1,train/3triples/Athlete.xml::Id98,es,Spanish,CLEAN,clean,clean,3,Id1,Id1,"['Alaa_Abdul-Zahra | club | Al-Khor_Sports_Club', 'Al_Kharaitiyat_SC | ground | Al_Khor', 'Alaa_Abdul-Zahra | club | Al_Kharaitiyat_SC']","['Alaa_Abdul-Zahra_Khashan | Club | Club_Deportivo_Al-Khor', 'Al-Kharitiyath_SC | Suelo | Jor', 'Alaa_Abdul-Zahra_Khashan | Club | Al-Kharitiyath_SC']","['Alaa_Abdul-Zahra_Khashan | Club | Club_Deportivo_Al-Khor', 'Al-Kharitiyath_SC | Suelo | Jor', 'Alaa_Abdul-Zahra_Khashan | Club | Al-Kharitiyath_SC']","Alaa Abdul Zahra, who plays for Al-Khor Sports Club, also plays for AL Kharaitiyat SC, the home ground of which, is Al Khor.","Alaa Abdul Zahra, que milita en el Al-Khor Sports Club, también juega en el AL Kharaitiyat SC, cuyo estadio es Al Khor.","Alaa Abdul Zahra, que milita en el Al-Khor Sports Club, también juega en el AL Kharaitiyat SC, cuyo estadio es Al Khor.",False,train/3triples/Athlete.xml,train,3triples,Athlete,Id98,False,,,,,,es,0.9048792123794556,0.9048792123794556,True,False,False,3,0,0.0,False,False,Id2,Alaa Abdul Zahra plays for both the Al-Khor Sports Club and AL Kharaitiyat SC. Al Kharaitiyat SC's ground is Al Khor.,23,22,0.9565217391304348,True,0.9776309728622437,0.9546600580215454,0.022970914840698242,,,,,,
original__es__776fbbdea764,train/1triples/MeanOfTransportation_allSolutions.xml::Id29::Id2,train/1triples/MeanOfTransportation_allSolutions.xml::Id29,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['AIDAluna | builder | Meyer_Werft'],['AIDAluna | Constructor | Meyer_Werft'],['AIDAluna | Constructor | Meyer_Werft'],The ship AIDAluna was built by Meyer Werft.,El buque AIDAluna fue construido por Meyer Werft.,El buque AIDAluna fue construido por Meyer Werft.,False,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id29,False,,,,,,es,0.8587386608123779,0.8587386608123779,True,False,False,1,0,0.0,False,False,Id1,Meyer Werft was the builder of the AIDAluna.,8,8,1.0,True,0.9871748089790344,0.8700063228607178,0.11716848611831665,,,,,,
original__es__8867d2100a12,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id371::Id3,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id371,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Alan_B._Miller_Hall | address | ""101 Ukrop Way""', 'Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business', 'Alan_B._Miller_Hall | location | Virginia']","['Sala_Alan_B._Miller | Dirección | 101_Ukrop_Way', 'Sala_Alan_B._Miller | InquilinosActuales | Escuela_de_Negocios_Mason', 'Sala_Alan_B._Miller | Ubicación | Virginia']","['Sala_Alan_B._Miller | Dirección | 101_Ukrop_Way', 'Sala_Alan_B._Miller | InquilinosActuales | Escuela_de_Negocios_Mason', 'Sala_Alan_B._Miller | Ubicación | Virginia']",Alan B. Miller Hall is on 101 Ukrop way (In Virginia) and its current tenants are The Mason School of Business.,Alan B. Miller Hall está en 101 Ukrop way (en Virginia) y sus actuales inquilinos son The Mason School of Business.,Alan B. Miller Hall está en 101 Ukrop way (en Virginia) y sus actuales inquilinos son The Mason School of Business.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id371,False,,,,,,es,0.6546632051467896,0.6546632051467896,False,False,False,2,0,0.0,False,False,Id1,"The Mason Schools of Business are the current tenants of,Alan B Miller Hall (address: 101, Ukrop way) is situated in Virginia.",21,21,1.0,True,0.9858783483505249,0.919885516166687,0.06599283218383789,,,,,,
original__es__f67c75f34b34,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id317::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id317,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['Mermaid_(Train_song) | recordLabel | Sony_Music_Entertainment'],['Mermaid_(canción_de_Train) | SelloDiscográfico | Sony_Music_Entertainment'],['Mermaid_(canción_de_Train) | SelloDiscográfico | Sony_Music_Entertainment'],The Train song Mermaid had been released under the record label Sony Music Entertainment.,La canción Mermaid de Train había sido publicada bajo el sello discográfico Sony Music Entertainment.,La canción Mermaid de Train había sido publicada bajo el sello discográfico Sony Music Entertainment.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id317,False,,,,,,es,0.8347005248069763,0.8347005248069763,True,False,False,2,0,0.0,False,False,Id1,The song by Train called Mermaid is on the Sony Music Entertainment record label.,14,15,1.0714285714285714,True,0.9599694013595581,0.9229105114936829,0.037058889865875244,,,,,,
original__es__8ea955e1186e,train/1triples/SportsTeam_allSolutions.xml::Id78::Id2,train/1triples/SportsTeam_allSolutions.xml::Id78,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['A.S._Roma | numberOfMembers | 70634'],['A.S._Roma | NúmeroDeMiembros | 70634'],['A.S._Roma | NúmeroDeMiembros | 70634'],A.S. Roma has 70634 members.,A.S. Roma tiene 70634 miembros.,A.S. Roma tiene 70634 miembros.,False,train/1triples/SportsTeam_allSolutions.xml,train,1triples,SportsTeam,Id78,False,,,,,,es,0.8625853061676025,0.8625853061676025,True,False,False,0,0,,False,False,Id1,AS Roma has 70634 members.,5,5,1.0,True,0.7969298362731934,0.7729606628417969,0.023969173431396484,,,,,,
original__es__28e34f427ab6,train/2triples/Athlete.xml::Id144::Id1,train/2triples/Athlete.xml::Id144,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['Alex_Plante | birthPlace | Brandon,_Manitoba', 'Brandon,_Manitoba | leader | Larry_Maguire']","['Alex_Plante | LugarDeNacimiento | Brandon,_Manitoba', 'Brandon,_Manitoba | Líder | Larry_Maguire']","['Alex_Plante | LugarDeNacimiento | Brandon,_Manitoba', 'Brandon,_Manitoba | Líder | Larry_Maguire']","Larry Maguire is the leader of Brandon, Manitoba, the birthplace of Alex Plante.","Larry Maguire es el líder de Brandon, Manitoba, el lugar de nacimiento de Alex Plante.","Larry Maguire es el líder de Brandon, Manitoba, el lugar de nacimiento de Alex Plante.",False,train/2triples/Athlete.xml,train,2triples,Athlete,Id144,False,,,,,,es,0.8294473886489868,0.8294473886489868,True,False,False,2,0,0.0,False,False,Id2,"Alex Plante was born in Brandon, Manitoba where the leader is Larry Maguire.",13,15,1.1538461538461537,True,0.9808471202850342,0.935741662979126,0.0451054573059082,,,,,,
original__es__473eb414bb37,train/2triples/Food.xml::Id53::Id2,train/2triples/Food.xml::Id53,es,Spanish,CLEAN,clean,clean,2,Id2,Id2,"['Arròs_negre | country | Spain', 'Spain | demonym | Spaniards']","['Arroz_negro | País | España', 'España | Gentilicio | españoles']","['Arroz_negro | País | España', 'España | Gentilicio | españoles']","Arròs negre is from Spain, where Spaniards live.","Arròs negre es de España, donde viven los españoles.","Arròs negre es de España, donde viven los españoles.",False,train/2triples/Food.xml,train,2triples,Food,Id53,False,,,,,,es,0.8704968094825745,0.8704968094825745,True,False,False,1,0,0.0,False,False,Id1,Spaniards and Arros negre come from Spain.,8,9,1.125,True,0.6696083545684814,0.6913074254989624,-0.021699070930480957,,,,,,
original__es__0b770db1d9ba,dev/3triples/Food.xml::Id23::Id2,dev/3triples/Food.xml::Id23,es,Spanish,CLEAN,clean,clean,3,Id2,Id2,"['Barny_Cakes | dishVariation | Apple', 'Barny_Cakes | carbohydrate | 18.0 g', 'Barny_Cakes | protein | 1.8 g']","['Pasteles_Barny | VariaciónDePlato | manzana', 'Pasteles_Barny | HidratosDeCarbono | 18.0_g', 'Pasteles_Barny | Proteína | 1.8_g']","['Pasteles_Barny | VariaciónDePlato | manzana', 'Pasteles_Barny | HidratosDeCarbono | 18.0_g', 'Pasteles_Barny | Proteína | 1.8_g']",Barny cakes can be made with apple and contain 1.8g protein and 18g of carbs.,"Los pasteles Barny se pueden hacer con manzana y contienen 1,8 g de proteínas y 18 g de carbohidratos.","Los pasteles Barny se pueden hacer con manzana y contienen 1,8 g de proteínas y 18 g de carbohidratos.",False,dev/3triples/Food.xml,dev,3triples,Food,Id23,False,,,,,,es,0.8753057718276978,0.8753057718276978,True,False,False,2,0,0.0,False,False,Id1,Barny cakes can be made with apple and have 18 grams of carbs and 1.8 g of protein.,15,19,1.2666666666666666,True,0.9606010317802429,0.9616484045982361,-0.001047372817993164,,,,,,
original__es__4613250dbd9a,train/1triples/Artist_allSolutions.xml::Id79::Id1,train/1triples/Artist_allSolutions.xml::Id79,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['Al_Anderson_(NRBQ band) | instrument | Singing'],['Al_Anderson_(banda_NRBQ) | Instrumento | canto'],['Al_Anderson_(banda_NRBQ) | Instrumento | canto'],Al Anderson is a singer for the band NRBQ.,Al Anderson es cantante del grupo NRBQ.,Al Anderson es cantante del grupo NRBQ.,False,train/1triples/Artist_allSolutions.xml,train,1triples,Artist,Id79,False,,,,,,es,0.8376438617706299,0.8376438617706299,True,False,False,1,0,0.0,False,False,Id2,Al Anderson is a singer in the band NRBQ.,9,7,0.7777777777777778,True,0.98894202709198,0.9871693253517151,0.0017727017402648926,,,,,,
original__es__b5d725134aa2,train/4triples/City.xml::Id144::Id2,train/4triples/City.xml::Id144,es,Spanish,CLEAN,clean,clean,4,Id2,Id2,"['Indiana | capital | Indianapolis', 'Anderson,_Indiana | isPartOf | Adams_Township,_Madison_County,_Indiana', 'Adams_Township,_Madison_County,_Indiana | country | United_States', 'Anderson,_Indiana | isPartOf | Indiana']","['Indiana | Capital | Indianápolis', 'Anderson | FormaParteDe | Municipio_de_Adams_(Indiana)', 'Municipio_de_Adams_(Indiana) | País | Estados_Unidos', 'Anderson | FormaParteDe | Indiana']","['Indiana | Capital | Indianápolis', 'Anderson | FormaParteDe | Municipio_de_Adams_(Indiana)', 'Municipio_de_Adams_(Indiana) | País | Estados_Unidos', 'Anderson | FormaParteDe | Indiana']","Anderson, is located within Adams Township, Madison County, Indiana (capital Indianapolis), in the United States.","Anderson, se encuentra dentro del municipio de Adams, Condado de Madison, Indiana (capital Indianápolis), en los Estados Unidos.","Anderson, se encuentra dentro del municipio de Adams, Condado de Madison, Indiana (capital Indianápolis), en los Estados Unidos.",False,train/4triples/City.xml,train,4triples,City,Id144,False,,,,,,es,0.9732447266578674,0.9732447266578674,True,False,False,2,0,0.0,False,False,Id1,"Indianapolis is the state capital of Indiana, USA. Anderson is also located in Indiana, within Adams Township, Madison County.",15,18,1.2,True,0.9623981714248657,0.8591464757919312,0.10325169563293457,,,,,,
