record_key,xml_path,split,triple_bucket,category,eid,declared_size_raw,declared_size,declared_size_valid,expected_triple_count,source_triple_count,english_lexicalisations,english_lids_unique,es_target_triple_count,es_target_lexicalisations,es_target_lids_unique,es_lid_set_equal,ca_target_triple_count,ca_target_lexicalisations,ca_target_lids_unique,ca_lid_set_equal
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id119,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Athlete,Id119,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id120,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Astronaut,Id120,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id121,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id121,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id122,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id122,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id123,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id123,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id124,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id124,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id125,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id125,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id126,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Company,Id126,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id127,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Athlete,Id127,2,2,True,2,2,2,True,2,2,True,True,2,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id128,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,WrittenWork,Id128,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id129,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Politician,Id129,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id130,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Monument,Id130,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id131,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id131,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id132,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id132,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id133,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id133,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id134,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id134,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id135,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id135,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id136,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id136,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id137,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,ComicsCharacter,Id137,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id138,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Airport,Id138,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id139,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Airport,Id139,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id140,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MeanOfTransportation,Id140,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id141,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id141,2,2,True,2,2,2,True,2,2,True,True,2,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id142,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,University,Id142,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id143,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Company,Id143,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id144,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,CelestialBody,Id144,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id145,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,SportsTeam,Id145,6,6,True,6,6,2,True,6,2,True,True,6,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id146,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Astronaut,Id146,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id147,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id147,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id148,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id148,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id149,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id149,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id150,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id150,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id151,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id151,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id152,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id152,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id153,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Politician,Id153,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id154,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id154,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id155,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id155,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id156,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id156,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id157,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id157,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id158,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id158,3,3,True,3,3,2,True,3,2,True,True,3,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id159,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Monument,Id159,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id160,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id160,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id161,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Monument,Id161,6,6,True,6,6,3,True,6,3,True,True,6,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id162,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id162,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id163,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,WrittenWork,Id163,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id164,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id164,6,6,True,6,6,3,True,6,3,True,True,6,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id165,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Athlete,Id165,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id166,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id166,6,6,True,6,6,3,True,6,3,True,True,6,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id167,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id167,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id168,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id168,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id169,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id169,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id170,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id170,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id171,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id171,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id172,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id172,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id173,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id173,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id174,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Astronaut,Id174,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id175,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id175,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id176,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id176,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id177,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,City,Id177,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id178,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id178,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id179,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id179,2,2,True,2,2,3,True,2,3,True,True,2,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id180,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id180,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id181,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id181,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id182,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id182,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id183,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,City,Id183,6,6,True,6,6,3,True,6,3,True,True,6,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id184,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id184,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id185,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Monument,Id185,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id186,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id186,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id187,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id187,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id188,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MeanOfTransportation,Id188,3,3,True,3,3,3,True,3,3,True,True,3,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id189,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,City,Id189,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id190,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id190,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id191,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Artist,Id191,6,6,True,6,6,3,True,6,3,True,True,6,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id192,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id192,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id193,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id193,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id194,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Astronaut,Id194,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id195,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id195,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id196,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Airport,Id196,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id197,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id197,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id198,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Film,Id198,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
test/rdf-to-text-generation-test-data-with-refs-en.xml::Id199,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Politician,Id199,5,5,True,5,5,3,True,5,3,True,True,5,3,True,True
