language,language_label,component_type,source_normalized,source_example,minimum_occurrences,occurrences,target_form_count,dominant_target_form,dominant_target_count,dominant_mapping_rate,mapping_review_signal,target_forms
ca,Catalan,entity_or_value,alligator records,Alligator_Records,2,49,1,alligator records,49,1.0,False,"{""alligator records"": 49}"
ca,Catalan,entity_or_value,almond,Almond,2,52,1,almond,52,1.0,False,"{""almond"": 52}"
ca,Catalan,entity_or_value,alpena county regional airport,Alpena_County_Regional_Airport,2,96,1,aeroport regional del comtat d' alpena,96,1.0,False,"{""aeroport regional del comtat d' alpena"": 96}"
ca,Catalan,entity_or_value,"alpena county, michigan","Alpena_County,_Michigan",2,2,1,"comtat d'alpena, michigan",2,1.0,False,"{""comtat d'alpena, michigan"": 2}"
ca,Catalan,entity_or_value,"alpena, michigan","Alpena,_Michigan",2,15,1,"alpena, michigan",15,1.0,False,"{""alpena, michigan"": 15}"
ca,Catalan,entity_or_value,"alpharetta, georgia","Alpharetta,_Georgia",2,84,1,"alpharetta, geòrgia",84,1.0,False,"{""alpharetta, geòrgia"": 84}"
ca,Catalan,entity_or_value,alphonse borrelly,Alphonse_Borrelly,2,2,1,alphonse borrelly,2,1.0,False,"{""alphonse borrelly"": 2}"
ca,Catalan,entity_or_value,altar of plagues,Altar_of_Plagues,2,2,1,altar de les plagues,2,1.0,False,"{""altar de les plagues"": 2}"
ca,Catalan,entity_or_value,alternative rock,Alternative_rock,2,84,1,rock alternatiu,84,1.0,False,"{""rock alternatiu"": 84}"
ca,Catalan,entity_or_value,alv x-1,ALV_X-1,2,84,1,alv x-1,84,1.0,False,"{""alv x-1"": 84}"
ca,Catalan,entity_or_value,alvah sabin,Alvah_Sabin,2,163,1,alvah sabin,163,1.0,False,"{""alvah sabin"": 163}"
ca,Catalan,entity_or_value,alvinegro,"""''Alvinegro""",2,13,1,alvinegro,13,1.0,False,"{""alvinegro"": 13}"
ca,Catalan,entity_or_value,alvis car and engineering company,Alvis_Car_and_Engineering_Company,2,24,1,alvis car and engineering company,24,1.0,False,"{""alvis car and engineering company"": 24}"
ca,Catalan,entity_or_value,alvis speed 25,Alvis_Speed_25,2,70,1,alvis speed 25,70,1.0,False,"{""alvis speed 25"": 70}"
ca,Catalan,entity_or_value,am. j. math.,"""Am. J. Math.""",2,18,1,am. j. math. (en anglès).,18,1.0,False,"{""am. j. math. (en anglès)."": 18}"
ca,Catalan,entity_or_value,amahe9,"""AMAHE9""",2,5,1,amahe9constellation name (optional),5,1.0,False,"{""amahe9constellation name (optional)"": 5}"
ca,Catalan,entity_or_value,amar osim,Amar_Osim,2,21,1,amar osim,21,1.0,False,"{""amar osim"": 21}"
ca,Catalan,entity_or_value,"amarillo, texas","Amarillo,_Texas",2,113,1,"amarillo, texas",113,1.0,False,"{""amarillo, texas"": 113}"
ca,Catalan,entity_or_value,amatriciana sauce,Amatriciana_sauce,2,115,1,amatriciana,115,1.0,False,"{""amatriciana"": 115}"
ca,Catalan,entity_or_value,amazing-man (comicscharacter),Amazing-Man_(comicsCharacter),2,4,1,amazing-man (personatge de còmics),4,1.0,False,"{""amazing-man (personatge de còmics)"": 4}"
ca,Catalan,entity_or_value,ambient music,Ambient_music,2,5,1,ambient,5,1.0,False,"{""ambient"": 5}"
ca,Catalan,entity_or_value,ambrose,Ambrose,2,4,1,ambrose,4,1.0,False,"{""ambrose"": 4}"
ca,Catalan,entity_or_value,amc ambassador,AMC_Ambassador,2,11,1,amc ambassador,11,1.0,False,"{""amc ambassador"": 11}"
ca,Catalan,entity_or_value,amc matador,AMC_Matador,2,147,1,amc matador,147,1.0,False,"{""amc matador"": 147}"
ca,Catalan,entity_or_value,amc straight-6 engine,AMC_straight-6_engine,2,8,1,motor amc en línia 6,8,1.0,False,"{""motor amc en línia 6"": 8}"
ca,Catalan,entity_or_value,amc v8 engine,AMC_V8_engine,2,12,1,motor amc v8,12,1.0,False,"{""motor amc v8"": 12}"
ca,Catalan,entity_or_value,amdavad ni gufa,Amdavad_ni_Gufa,2,112,1,amdavad ni gufa,112,1.0,False,"{""amdavad ni gufa"": 112}"
ca,Catalan,entity_or_value,american,American,2,37,1,americà,37,1.0,False,"{""americà"": 37}"
ca,Catalan,entity_or_value,american civil war,American_Civil_War,2,147,1,guerra civil dels estats units,147,1.0,False,"{""guerra civil dels estats units"": 147}"
ca,Catalan,entity_or_value,american craftsman,American_Craftsman,2,4,1,artífic nord-americà,4,1.0,False,"{""artífic nord-americà"": 4}"
ca,Catalan,entity_or_value,american defense service ribbon.svg,"""American Defense Service ribbon.svg""",2,3,1,servei de defensa americana ribbon. svg,3,1.0,False,"{""servei de defensa americana ribbon. svg"": 3}"
ca,Catalan,entity_or_value,american institute of physics,American_Institute_of_Physics,2,10,1,american institute of physics,10,1.0,False,"{""american institute of physics"": 10}"
ca,Catalan,entity_or_value,american journal of mathematics,American_Journal_of_Mathematics,2,75,1,american journal of mathematics,75,1.0,False,"{""american journal of mathematics"": 75}"
ca,Catalan,entity_or_value,american locomotive company,American_Locomotive_Company,2,48,1,american locomotive company,48,1.0,False,"{""american locomotive company"": 48}"
ca,Catalan,entity_or_value,american motors,American_Motors,2,39,1,american motors,39,1.0,False,"{""american motors"": 39}"
ca,Catalan,entity_or_value,american motors matador,"""American Motors Matador""",2,7,1,american motors matador,7,1.0,False,"{""american motors matador"": 7}"
ca,Catalan,entity_or_value,american revolutionary war,American_Revolutionary_War,2,4,1,guerra d'independència dels estats units,4,1.0,False,"{""guerra d'independència dels estats units"": 4}"
ca,Catalan,entity_or_value,american submarine nr-1,American_submarine_NR-1,2,43,1,submarí americà nr-1,43,1.0,False,"{""submarí americà nr-1"": 43}"
ca,Catalan,entity_or_value,americans,Americans,2,143,1,estatunidenc,143,1.0,False,"{""estatunidenc"": 143}"
ca,Catalan,entity_or_value,amerigas,AmeriGas,2,169,1,amerigas,169,1.0,False,"{""amerigas"": 169}"
ca,Catalan,entity_or_value,amhaaj,"""AMHAAJ""",2,5,1,amhaaj,5,1.0,False,"{""amhaaj"": 5}"
ca,Catalan,entity_or_value,amharic,Amharic,2,12,1,amhàric,12,1.0,False,"{""amhàric"": 12}"
ca,Catalan,entity_or_value,ampara,Ampara,2,5,1,ampara,5,1.0,False,"{""ampara"": 5}"
ca,Catalan,entity_or_value,ampara district,Ampara_District,2,13,1,amparai,13,1.0,False,"{""amparai"": 13}"
ca,Catalan,entity_or_value,ampara hospital,Ampara_Hospital,2,92,1,hospital d'ampara,92,1.0,False,"{""hospital d'ampara"": 92}"
ca,Catalan,entity_or_value,amsterdam,Amsterdam,2,32,1,amsterdam,32,1.0,False,"{""amsterdam"": 32}"
ca,Catalan,entity_or_value,amsterdam airport schiphol,Amsterdam_Airport_Schiphol,2,78,1,aeroport d'amsterdam schiphol,78,1.0,False,"{""aeroport d'amsterdam schiphol"": 78}"
ca,Catalan,entity_or_value,amsterdam-centrum,Amsterdam-Centrum,2,3,1,amsterdam-centrum,3,1.0,False,"{""amsterdam-centrum"": 3}"
ca,Catalan,entity_or_value,amsterdam-noord,Amsterdam-Noord,2,3,1,amsterdam-noord,3,1.0,False,"{""amsterdam-noord"": 3}"
ca,Catalan,entity_or_value,amsterdamsche football club ajax,"""Amsterdamsche Football Club Ajax""",2,4,1,club de futbol d'amsterdam ajax,4,1.0,False,"{""club de futbol d'amsterdam ajax"": 4}"
ca,Catalan,entity_or_value,amsterdamsche football club ajax amateurs,"""Amsterdamsche Football Club Ajax Amateurs""",2,6,1,amsterdamsche football club ajax amateurs,6,1.0,False,"{""amsterdamsche football club ajax amateurs"": 6}"
ca,Catalan,entity_or_value,amund bjørklund,Amund_Bjørklund,2,9,1,amund bjørklund,9,1.0,False,"{""amund bjørklund"": 9}"
ca,Catalan,entity_or_value,anadolu efes s.k.,Anadolu_Efes_S.K.,2,8,1,anadolu efes sk,8,1.0,False,"{""anadolu efes sk"": 8}"
ca,Catalan,entity_or_value,"anaheim, california","Anaheim,_California",2,196,1,"anaheim, califòrnia",196,1.0,False,"{""anaheim, califòrnia"": 196}"
ca,Catalan,entity_or_value,anandiben patel,Anandiben_Patel,2,8,1,anandiben patel,8,1.0,False,"{""anandiben patel"": 8}"
ca,Catalan,entity_or_value,anatole de grunwald,Anatole_de_Grunwald,2,45,1,anatole de grunwald,45,1.0,False,"{""anatole de grunwald"": 45}"
ca,Catalan,entity_or_value,andalusia,Andalusia,2,57,1,andalusia,57,1.0,False,"{""andalusia"": 57}"
ca,Catalan,entity_or_value,anders osborne,Anders_Osborne,2,202,1,anders osborne,202,1.0,False,"{""anders osborne"": 202}"
ca,Catalan,entity_or_value,"anderson township, madison county, indiana","Anderson_Township,_Madison_County,_Indiana",2,23,1,"anderson township, comtat de madison, indiana",23,1.0,False,"{""anderson township, comtat de madison, indiana"": 23}"
ca,Catalan,entity_or_value,"anderson, indiana","Anderson,_Indiana",2,148,1,"anderson, indiana",148,1.0,False,"{""anderson, indiana"": 148}"
ca,Catalan,entity_or_value,andra (singer),Andra_(singer),2,134,1,andra (cantant),134,1.0,False,"{""andra (cantant)"": 134}"
ca,Catalan,entity_or_value,andreas vosskuhle,Andreas_Voßkuhle,2,3,1,andreas vosskuhle,3,1.0,False,"{""andreas vosskuhle"": 3}"
ca,Catalan,entity_or_value,andreea bălan,Andreea_Bălan,2,3,1,andreea bălan,3,1.0,False,"{""andreea bălan"": 3}"
ca,Catalan,entity_or_value,andrew mitchell,Andrew_Mitchell,2,5,1,andrew mitchell,5,1.0,False,"{""andrew mitchell"": 5}"
ca,Catalan,entity_or_value,andrew rayel,Andrew_Rayel,2,262,1,andrew rayel,262,1.0,False,"{""andrew rayel"": 262}"
ca,Catalan,entity_or_value,andrew the apostle,Andrew_the_Apostle,2,6,1,andreu apòstol,6,1.0,False,"{""andreu apòstol"": 6}"
ca,Catalan,entity_or_value,andrew white (musician),Andrew_White_(musician),2,100,1,andrew white (músic),100,1.0,False,"{""andrew white (músic)"": 100}"
ca,Catalan,entity_or_value,andrews county airport,Andrews_County_Airport,2,113,1,aeroport del comtat d' andrews,113,1.0,False,"{""aeroport del comtat d' andrews"": 113}"
ca,Catalan,entity_or_value,"andrews county, texas","Andrews_County,_Texas",2,6,1,"comtat d'andrews, texas",6,1.0,False,"{""comtat d'andrews, texas"": 6}"
ca,Catalan,entity_or_value,"andrews, texas","Andrews,_Texas",2,14,1,"andrews, texas",14,1.0,False,"{""andrews, texas"": 14}"
ca,Catalan,entity_or_value,andrzej piotr ruszczyński,Andrzej_Piotr_Ruszczyński,2,19,1,andrzej piotr ruszczyński,19,1.0,False,"{""andrzej piotr ruszczyński"": 19}"
ca,Catalan,entity_or_value,andy warhol's velvet underground featuring nico,Andy_Warhol's_Velvet_Underground_Featuring_Nico,2,3,1,andy warhol's velvet underground featuring nico,3,1.0,False,"{""andy warhol's velvet underground featuring nico"": 3}"
ca,Catalan,entity_or_value,angela merkel,Angela_Merkel,2,4,1,angela merkel,4,1.0,False,"{""angela merkel"": 4}"
ca,Catalan,entity_or_value,angola,Angola,2,19,1,angola,19,1.0,False,"{""angola"": 19}"
ca,Catalan,entity_or_value,angola international airport,Angola_International_Airport,2,98,1,aeroport internacional d'angola,98,1.0,False,"{""aeroport internacional d'angola"": 98}"
ca,Catalan,entity_or_value,"angola, indiana","Angola,_Indiana",2,121,1,"angola, indiana",121,1.0,False,"{""angola, indiana"": 121}"
ca,Catalan,entity_or_value,ankara,Ankara,2,30,1,ankara,30,1.0,False,"{""ankara"": 30}"
ca,Catalan,entity_or_value,"ann arbor, michigan","Ann_Arbor,_Michigan",2,74,1,"ann arbor, michigan",74,1.0,False,"{""ann arbor, michigan"": 74}"
ca,Catalan,entity_or_value,annibale de gasparis,Annibale_de_Gasparis,2,5,1,annibale de gasparis,5,1.0,False,"{""annibale de gasparis"": 5}"
ca,Catalan,entity_or_value,annie dunne,Annie_Dunne,2,8,1,annie dunne,8,1.0,False,"{""annie dunne"": 8}"
ca,Catalan,entity_or_value,antares (rocket),Antares_(rocket),2,203,1,antares (coet),203,1.0,False,"{""antares (coet)"": 203}"
ca,Catalan,entity_or_value,anthony j. celebrezze,Anthony_J._Celebrezze,2,10,1,anthony j. celebrezze,10,1.0,False,"{""anthony j. celebrezze"": 10}"
ca,Catalan,entity_or_value,anthropic principle,Anthropic_principle,2,3,1,principi antròpic,3,1.0,False,"{""principi antròpic"": 3}"
ca,Catalan,entity_or_value,antigua gfc,Antigua_GFC,2,4,1,antigua guatemala fútbol club,4,1.0,False,"{""antigua guatemala fútbol club"": 4}"
ca,Catalan,entity_or_value,"antioch, california","Antioch,_California",2,104,1,"antiòquia, califòrnia",104,1.0,False,"{""antiòquia, califòrnia"": 104}"
ca,Catalan,entity_or_value,antioquia department,Antioquia_Department,2,48,1,departament d'antioquia,48,1.0,False,"{""departament d'antioquia"": 48}"
ca,Catalan,entity_or_value,antonis samaras,Antonis_Samaras,2,72,1,antonis samaràs,72,1.0,False,"{""antonis samaràs"": 72}"
ca,Catalan,entity_or_value,antwerp,Antwerp,2,55,1,anvers,55,1.0,False,"{""anvers"": 55}"
ca,Catalan,entity_or_value,antwerp international airport,Antwerp_International_Airport,2,85,1,aeroport internacional d'anvers,85,1.0,False,"{""aeroport internacional d'anvers"": 85}"
ca,Catalan,entity_or_value,anwar zaheer jamali,Anwar_Zaheer_Jamali,2,5,1,anwar zaheer jamali,5,1.0,False,"{""anwar zaheer jamali"": 5}"
ca,Catalan,entity_or_value,anyang halla,Anyang_Halla,2,12,1,anyang halla,12,1.0,False,"{""anyang halla"": 12}"
ca,Catalan,entity_or_value,anzio,Anzio,2,3,1,antium,3,1.0,False,"{""antium"": 3}"
ca,Catalan,entity_or_value,apgpac,"""APGPAC""",2,9,1,apgpac,9,1.0,False,"{""apgpac"": 9}"
ca,Catalan,entity_or_value,apiaceae,Apiaceae,2,2,1,apiaceae,2,1.0,False,"{""apiaceae"": 2}"
ca,Catalan,entity_or_value,apium,Apium,2,3,1,apium,3,1.0,False,"{""apium"": 3}"
ca,Catalan,entity_or_value,apn,"""APN""",2,2,1,apn,2,1.0,False,"{""apn"": 2}"
ca,Catalan,entity_or_value,apollo 11,Apollo_11,2,140,1,apollo 11,140,1.0,False,"{""apollo 11"": 140}"
ca,Catalan,entity_or_value,apollo 12,Apollo_12,2,156,1,apollo 12,156,1.0,False,"{""apollo 12"": 156}"
ca,Catalan,entity_or_value,apollo 14,Apollo_14,2,57,1,apollo 14,57,1.0,False,"{""apollo 14"": 57}"
ca,Catalan,entity_or_value,apollo 8,Apollo_8,2,143,1,apollo 8,143,1.0,False,"{""apollo 8"": 143}"
ca,Catalan,entity_or_value,apple,Apple,2,3,1,poma,3,1.0,False,"{""poma"": 3}"
ca,Catalan,entity_or_value,appleton international airport,Appleton_International_Airport,2,123,1,aeroport internacional d' appleton,123,1.0,False,"{""aeroport internacional d' appleton"": 123}"
ca,Catalan,entity_or_value,"appleton, wisconsin","Appleton,_Wisconsin",2,61,1,"appleton, wisconsin",61,1.0,False,"{""appleton, wisconsin"": 61}"
ca,Catalan,entity_or_value,april 2014,"""April 2014""",2,5,1,abril de 2014,5,1.0,False,"{""abril de 2014"": 5}"
ca,Catalan,entity_or_value,april o'neil,April_O'Neil,2,3,1,april o'neil,3,1.0,False,"{""april o'neil"": 3}"
ca,Catalan,entity_or_value,aquilino pimentel iii,Aquilino_Pimentel_III,2,3,1,aquilino l. pimentel,3,1.0,False,"{""aquilino l. pimentel"": 3}"
ca,Catalan,entity_or_value,ara veinticinco de mayo (v-2),ARA_Veinticinco_de_Mayo_(V-2),2,42,1,ara veinticinco de mayo (v-2),42,1.0,False,"{""ara veinticinco de mayo (v-2)"": 42}"
ca,Catalan,entity_or_value,arab citizens of israel,Arab_citizens_of_Israel,2,3,1,àrabs d'israel,3,1.0,False,"{""àrabs d'israel"": 3}"
ca,Catalan,entity_or_value,arabian sea,Arabian_Sea,2,18,1,mar d'aràbia,18,1.0,False,"{""mar d'aràbia"": 18}"
ca,Catalan,entity_or_value,arabic,Arabic,2,37,1,àrab,37,1.0,False,"{""àrab"": 37}"
ca,Catalan,entity_or_value,arapiraca,Arapiraca,2,27,1,arapiraca,27,1.0,False,"{""arapiraca"": 27}"
ca,Catalan,entity_or_value,arctech helsinki shipyard,Arctech_Helsinki_Shipyard,2,22,1,arctech estació naval d'helsinki,22,1.0,False,"{""arctech estació naval d'helsinki"": 22}"
ca,Catalan,entity_or_value,ardmore airport (new zealand),Ardmore_Airport_(New_Zealand),2,118,1,aeroport d' ardmore (nova zelanda) oceania. kgm,118,1.0,False,"{""aeroport d' ardmore (nova zelanda) oceania. kgm"": 118}"
ca,Catalan,entity_or_value,arem-arem,Arem-arem,2,117,1,arem-arem,117,1.0,False,"{""arem-arem"": 117}"
ca,Catalan,entity_or_value,arepa,Arepa,2,2,1,arepa,2,1.0,False,"{""arepa"": 2}"
ca,Catalan,entity_or_value,arese,Arese,2,6,1,arese,6,1.0,False,"{""arese"": 6}"
ca,Catalan,entity_or_value,argentina,Argentina,2,63,1,argentina,63,1.0,False,"{""argentina"": 63}"
ca,Catalan,entity_or_value,argentines,Argentines,2,4,1,argentins,4,1.0,False,"{""argentins"": 4}"
ca,Catalan,entity_or_value,ariane 5,Ariane_5,2,171,1,ariane 5,171,1.0,False,"{""ariane 5"": 171}"
ca,Catalan,entity_or_value,arianespace,Arianespace,2,38,1,arianespace,38,1.0,False,"{""arianespace"": 38}"
ca,Catalan,entity_or_value,arifin zakaria,Arifin_Zakaria,2,5,1,arifin zakaria,5,1.0,False,"{""arifin zakaria"": 5}"
ca,Catalan,entity_or_value,arion (comicscharacter),Arion_(comicsCharacter),2,18,1,arion (personatge de còmics),18,1.0,False,"{""arion (personatge de còmics)"": 18}"
ca,Catalan,entity_or_value,"arlington, texas","Arlington,_Texas",2,74,1,"arlington, texas",74,1.0,False,"{""arlington, texas"": 74}"
ca,Catalan,entity_or_value,armin van buuren,Armin_van_Buuren,2,26,1,armin van buuren,26,1.0,False,"{""armin van buuren"": 26}"
ca,Catalan,entity_or_value,"armin van buuren, bobina, mark sixma, jonathan mendelsohn, christian burns, jwaydan, alexander popov, jano, alexandre bergheau, jonny rose, sylvia tosun, lira yin, alexandra badoi","""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi""",2,23,1,"armin van buuren, bobina, mark sixma, jonathan mendelsohn, christian burns, jwaydan, alexander popov, jano, alexandre bergheau, jonny rose, sylvia tosun, lira yin, alexandra badoi",23,1.0,False,"{""armin van buuren, bobina, mark sixma, jonathan mendelsohn, christian burns, jwaydan, alexander popov, jano, alexandre bergheau, jonny rose, sylvia tosun, lira yin, alexandra badoi"": 23}"
ca,Catalan,entity_or_value,arrabbiata sauce,Arrabbiata_sauce,2,79,1,salsa arrabbiata,79,1.0,False,"{""salsa arrabbiata"": 79}"
ca,Catalan,entity_or_value,arrondissement of antwerp,Arrondissement_of_Antwerp,2,2,1,districte d'anvers,2,1.0,False,"{""districte d'anvers"": 2}"
ca,Catalan,entity_or_value,arròs negre,Arròs_negre,2,151,1,arròs negre,151,1.0,False,"{""arròs negre"": 151}"
ca,Catalan,entity_or_value,arthur blank,Arthur_Blank,2,8,1,arthur blank,8,1.0,False,"{""arthur blank"": 8}"
ca,Catalan,entity_or_value,arts and crafts movement,Arts_and_Crafts_movement,2,4,1,arts and crafts,4,1.0,False,"{""arts and crafts"": 4}"
ca,Catalan,entity_or_value,arts and crafts movement and american craftsman bungalows,"""Arts and Crafts Movement and American craftsman Bungalows""",2,6,1,arts and crafts movement i american craftsman bungalows,6,1.0,False,"{""arts and crafts movement i american craftsman bungalows"": 6}"
ca,Catalan,entity_or_value,artur rasizade,Artur_Rasizade,2,28,1,artur rasizade,28,1.0,False,"{""artur rasizade"": 28}"
ca,Catalan,entity_or_value,as lyon-duchère,AS_Lyon-Duchère,2,5,1,as lyon-duchère,5,1.0,False,"{""as lyon-duchère"": 5}"
ca,Catalan,entity_or_value,asa gigante,"""Asa Gigante ''""",2,6,1,asa gigante,6,1.0,False,"{""asa gigante"": 6}"
ca,Catalan,entity_or_value,asajaya,Asajaya,2,12,1,asajaya,12,1.0,False,"{""asajaya"": 12}"
ca,Catalan,entity_or_value,asam padeh,"""Asam padeh""",2,3,1,àcid cítricname,3,1.0,False,"{""àcid cítricname"": 3}"
ca,Catalan,entity_or_value,asam pedas,Asam_pedas,2,133,1,asam pedas,133,1.0,False,"{""asam pedas"": 133}"
ca,Catalan,entity_or_value,asb,"""ASB""",2,2,1,asb,2,1.0,False,"{""asb"": 2}"
ca,Catalan,entity_or_value,ascqag,"""ASCQAG""",2,2,1,ascqagconstellation name (optional),2,1.0,False,"{""ascqagconstellation name (optional)"": 2}"
ca,Catalan,entity_or_value,asher and mary isabelle richardson house,Asher_and_Mary_Isabelle_Richardson_House,2,42,1,casa asher i mary isabelle richardson,42,1.0,False,"{""casa asher i mary isabelle richardson"": 42}"
ca,Catalan,entity_or_value,"asherton, texas","Asherton,_Texas",2,21,1,"asherton, texas",21,1.0,False,"{""asherton, texas"": 21}"
ca,Catalan,entity_or_value,ashgabat,Ashgabat,2,27,1,aşgabat,27,1.0,False,"{""aşgabat"": 27}"
ca,Catalan,entity_or_value,ashgabat international airport,Ashgabat_International_Airport,2,93,1,aeroport internacional d'ashgabat,93,1.0,False,"{""aeroport internacional d'ashgabat"": 93}"
ca,Catalan,entity_or_value,asian americans,Asian_Americans,2,201,1,estatunidencs asiàtics,201,1.0,False,"{""estatunidencs asiàtics"": 201}"
ca,Catalan,entity_or_value,asian canadians,Asian_Canadians,2,6,1,canadencs asiàtics,6,1.0,False,"{""canadencs asiàtics"": 6}"
ca,Catalan,entity_or_value,asian south africans,Asian_South_Africans,2,11,1,sud-africans asiàtics,11,1.0,False,"{""sud-africans asiàtics"": 11}"
ca,Catalan,entity_or_value,"asilomar blvd., pacific grove, california","""Asilomar Blvd., Pacific Grove, California""",2,14,1,"asilomar blvd., pacific grove, califòrnia",14,1.0,False,"{""asilomar blvd., pacific grove, califòrnia"": 14}"
ca,Catalan,entity_or_value,asilomar conference grounds,Asilomar_Conference_Grounds,2,118,1,centre de convencions asilomar,118,1.0,False,"{""centre de convencions asilomar"": 118}"
ca,Catalan,entity_or_value,asilomar state beach,Asilomar_State_Beach,2,15,1,asilomar state beach,15,1.0,False,"{""asilomar state beach"": 15}"
ca,Catalan,entity_or_value,asociación deportiva,"""Asociación Deportiva""",2,7,1,asociación deportiva,7,1.0,False,"{""asociación deportiva"": 7}"
