variant_id,base_pair_key,record_key,language,language_label,qa_track,corruption_type,severity,declared_size,source_lid,variant_lid,source_triples,clean_target_triples,variant_target_triples,source_text,clean_target_text,variant_target_text,xml_duplicate_target_lex,xml_path,split,triple_bucket,category,eid,is_benign,consistency_group_id,perturbation_pair_id,removed_token_fraction,alternative_reference_lid,alternative_source_text,qa21_instance_key,text_similarity,triple_similarity,predicate_similarity,structured_predicate_review_flag,predicate_pair_count,predicate_alignment_valid,source_target_literal_preservation,source_literal_count,target_triple_count,minimum_triple_coverage,minimum_text_groundedness,textual_unit_count,target_text_literal_retention,target_literal_count,english_literal_eligible,target_literal_full_success,coverage_threshold,groundedness_threshold,coverage_margin,groundedness_margin,english_calibrated_coverage_pass,english_calibrated_groundedness_pass,english_triple_count,english_minimum_triple_coverage,english_minimum_text_groundedness,manual_target_triples_correct,manual_text_adequacy_1_5,manual_all_facts_expressed,manual_unsupported_addition,manual_entities_values_correct,manual_notes
original__es__153ea984615d,train/5triples/SportsTeam.xml::Id25::Id3,train/5triples/SportsTeam.xml::Id25,es,Spanish,CLEAN,clean,clean,5,Id3,Id3,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | numberOfMembers | 17000', 'Agremiação_Sportiva_Arapiraquense | ground | Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'Campeonato_Brasileiro_Série_C | champions | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Agremiação_Sportiva_Arapiraquense | Suelo | Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Agremiação_Sportiva_Arapiraquense | Suelo | Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']","Vila Nova Futebol Clube have been champions of Campeonato Brasileiro Série C. league in Brazil. Agremiação Sportiva Arapiraquense, who have 17000 members, also play in the league and have their home ground at Estádio Municipal Coaracy da Mata Fonseca.","El Vila Nova Futebol Clube ha sido campeón de la liga Campeonato Brasileiro Série C. de Brasil. La Agremiação Sportiva Arapiraquense, que cuenta con 17.000 socios, también juega en la liga y tiene su estadio en el Estádio Municipal Coaracy da Mata Fonseca.","El Vila Nova Futebol Clube ha sido campeón de la liga Campeonato Brasileiro Série C. de Brasil. La Agremiação Sportiva Arapiraquense, que cuenta con 17.000 socios, también juega en la liga y tiene su estadio en el Estádio Municipal Coaracy da Mata Fonseca.",False,train/5triples/SportsTeam.xml,train,5triples,SportsTeam,Id25,False,,,,,,original__es__153ea984615d,0.9566957950592041,0.9611127376556396,0.7804920077323914,0.0,5,True,1.0,1,5,0.42201799154281616,0.656546413898468,3,1.0,1,True,True,0.25082006603479384,0.3705099388957024,0.17119792550802232,0.28603647500276563,True,True,5,0.49040356278419495,0.6340043544769287,,,,,,
original__es__12c6ea4de883,dev/5triples/Artist.xml::Id29::Id3,dev/5triples/Artist.xml::Id29,es,Spanish,CLEAN,clean,clean,5,Id3,Id3,"['Uruguay | leader | Raúl_Fernando_Sendic_Rodríguez', 'Alfredo_Zitarrosa | deathPlace | Montevideo', 'Montevideo | country | Uruguay', 'Montevideo | leader | Daniel_Martínez_(politician)', 'Uruguay | language | Spanish_language']","['Uruguay | Líder | Raúl_Sendic_Rodríguez', 'Alfredo_Zitarrosa | LugarDeLaMuerte | Montevideo', 'Montevideo | País | Uruguay', 'Montevideo | Líder | Daniel_Martínez_(político)', 'Uruguay | Idioma | español']","['Uruguay | Líder | Raúl_Sendic_Rodríguez', 'Alfredo_Zitarrosa | LugarDeLaMuerte | Montevideo', 'Montevideo | País | Uruguay', 'Montevideo | Líder | Daniel_Martínez_(político)', 'Uruguay | Idioma | español']","Raúl Fernando Sendic Rodríguez is the leader of Spanish speaking, Uruguay. Daniel Martinez is the leader of Montevideo, the final resting place of Alfredo Zitarrosa.","Raúl Fernando Sendic Rodríguez es el líder de Uruguay de habla hispana. Daniel Martínez es el líder de Montevideo, última morada de Alfredo Zitarrosa.","Raúl Fernando Sendic Rodríguez es el líder de Uruguay de habla hispana. Daniel Martínez es el líder de Montevideo, última morada de Alfredo Zitarrosa.",False,dev/5triples/Artist.xml,dev,5triples,Artist,Id29,False,,,,,,original__es__12c6ea4de883,0.9646733999252319,0.9358053803443909,0.891561770439148,0.0,5,True,,0,5,0.5449953675270081,0.7018252611160278,2,,0,False,False,0.25082006603479384,0.3705099388957024,0.2941753014922142,0.33131532222032545,True,True,5,0.559157133102417,0.6736506819725037,,,,,,
original__es__9f5f225f29d1,train/5triples/Artist.xml::Id132::Id3,train/5triples/Artist.xml::Id132,es,Spanish,CLEAN,clean,clean,5,Id3,Id3,"[""Alison_O'Donnell | genre | Jazz"", 'Jazz | stylisticOrigin | Blues', 'Jazz | derivative | Funk', 'Jazz | musicFusionGenre | Afrobeat', ""Alison_O'Donnell | instrument | Autoharp""]","[""Alison_O'Donnell | Género | jazz"", 'jazz | OrigenEstilístico | Blues', 'jazz | Derivado | funk', 'jazz | GéneroMusicalFusión | afrobeat', ""Alison_O'Donnell | Instrumento | autoarpa""]","[""Alison_O'Donnell | Género | jazz"", 'jazz | OrigenEstilístico | Blues', 'jazz | Derivado | funk', 'jazz | GéneroMusicalFusión | afrobeat', ""Alison_O'Donnell | Instrumento | autoarpa""]",Jazz music originates from the Blues and is the basis for Afrobeat fusion and funk. Jazz musician Alison O'Donnell plays the autoharp.,La música jazz tiene su origen en el Blues y es la base de la fusión del afrobeat y el funk. La músico de jazz Alison O'Donnell toca el autoarpa.,La música jazz tiene su origen en el Blues y es la base de la fusión del afrobeat y el funk. La músico de jazz Alison O'Donnell toca el autoarpa.,False,train/5triples/Artist.xml,train,5triples,Artist,Id132,False,,,,,,original__es__9f5f225f29d1,0.9392816424369812,0.9508630037307739,0.8100037813186646,0.0,5,True,,0,5,0.27137285470962524,0.668278694152832,2,,0,False,False,0.25082006603479384,0.3705099388957024,0.0205527886748314,0.29776875525712965,True,True,5,0.35336899757385254,0.6608848571777344,,,,,,
original__es__e4d97d5bc7eb,train/4triples/City.xml::Id183::Id1,train/4triples/City.xml::Id183,es,Spanish,CLEAN,clean,clean,4,Id1,Id1,"['United_States | demonym | Americans', 'Angola,_Indiana | isPartOf | Pleasant_Township,_Steuben_County,_Indiana', 'Angola,_Indiana | country | United_States', 'United_States | ethnicGroup | Asian_Americans']","['Estados_Unidos | Gentilicio | Estadounidense', 'Angola | FormaParteDe | Municipio_de_Pleasant_(condado_de_Steuben,_Indiana)', 'Angola | País | Estados_Unidos', 'Estados_Unidos | GrupoÉtnico | estadounidense_asiático']","['Estados_Unidos | Gentilicio | Estadounidense', 'Angola | FormaParteDe | Municipio_de_Pleasant_(condado_de_Steuben,_Indiana)', 'Angola | País | Estados_Unidos', 'Estados_Unidos | GrupoÉtnico | estadounidense_asiático']","People who live in the US are called Americans and these include the ethnic group of Asian Americans. The United States is where you will find Angola, part of Pleasant Township in Steuben County, Indiana.","Las personas que viven en EE.UU. se denominan Estadounidenses y entre ellos se incluye el grupo étnico de los asiático-Estadounidense. Estados Unidos es donde se encuentra Angola, parte de Pleasant Township en Steuben County, Indiana.","Las personas que viven en EE.UU. se denominan Estadounidenses y entre ellos se incluye el grupo étnico de los asiático-Estadounidense. Estados Unidos es donde se encuentra Angola, parte de Pleasant Township en Steuben County, Indiana.",False,train/4triples/City.xml,train,4triples,City,Id183,False,,,,,,original__es__e4d97d5bc7eb,0.9773870706558228,0.8386573791503906,0.7737282365560532,0.0,4,True,,0,4,0.4005011320114136,0.6779457926750183,3,,0,False,False,0.28582777082920074,0.3673718720674515,0.11467336118221283,0.31057392060756683,True,True,4,0.4826194941997528,0.7823455333709717,,,,,,
original__es__8d46c32a360c,train/2triples/CelestialBody.xml::Id31::Id1,train/2triples/CelestialBody.xml::Id31,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['(66391)_1999_KW4 | epoch | 2004-07-14', '(66391)_1999_KW4 | apoapsis | 162164091.8388 (kilometres)']","['(66391)_1999_KW4 | Época | 14-07-2004', '(66391)_1999_KW4 | Apoapsis | 162164091.8388_(kilómetros)']","['(66391)_1999_KW4 | Época | 14-07-2004', '(66391)_1999_KW4 | Apoapsis | 162164091.8388_(kilómetros)']","The celestial body, (66391) 1999 KW4, has an apoapsis of 162164091.8388 km and its epoch date is 14 July 2004.","El cuerpo celeste, (66391) 1999 KW4, tiene un apoapsis de 162164091,8388 km y su fecha de época es el 14 de julio de 2004.","El cuerpo celeste, (66391) 1999 KW4, tiene un apoapsis de 162164091,8388 km y su fecha de época es el 14 de julio de 2004.",False,train/2triples/CelestialBody.xml,train,2triples,CelestialBody,Id31,False,,,,,,original__es__8d46c32a360c,0.9650694727897644,0.9090206623077393,0.8506371378898621,0.0,2,True,1.0,6,2,0.49890801310539246,0.5883381366729736,1,1.0,6,True,True,0.4160341203212738,0.4842067241668701,0.08287389278411866,0.10413141250610353,True,True,2,0.5815081000328064,0.610161542892456,,,,,,
original__es__950101c0cfbd,train/3triples/Airport.xml::Id168::Id3,train/3triples/Airport.xml::Id168,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Iraq | language | Kurdish_languages', 'Al-Taqaddum_Air_Base | cityServed | Fallujah', 'Fallujah | country | Iraq']","['Irak | Idioma | Lenguas_kurdas', 'Base_aérea_de_Al-Taqaddum | CiudadServida | Faluya', 'Faluya | País | Irak']","['Irak | Idioma | Lenguas_kurdas', 'Base_aérea_de_Al-Taqaddum | CiudadServida | Faluya', 'Faluya | País | Irak']","The Al Taqaddum Air Base serves the city of Fallujah in Iraq, a country where the Kurdish languages are spoken.","La base aérea de Al Taqaddum sirve a la ciudad de Faluya, en Irak, un país donde se habla la lengua kurda.","La base aérea de Al Taqaddum sirve a la ciudad de Faluya, en Irak, un país donde se habla la lengua kurda.",False,train/3triples/Airport.xml,train,3triples,Airport,Id168,False,,,,,,original__es__950101c0cfbd,0.7713445425033569,0.8764991760253906,0.9489634037017822,0.0,3,True,,0,3,0.4519163966178894,0.5769709944725037,1,,0,False,False,0.33754532784223557,0.4270522966980934,0.11437106877565384,0.14991869777441025,True,True,3,0.5530637502670288,0.6122235059738159,,,,,,
original__es__1b3baf8751c6,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1626::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1626,es,Spanish,CLEAN,clean,clean,2,Id2,Id2,"['Nurhan_Atasoy | birthPlace | Turkey', 'Turkey | governmentType | Unitary_state']","['Nurhan_Atasoy | LugarDeNacimiento | Turquía', 'Turquía | TipoDeGobierno | Estado_unitario']","['Nurhan_Atasoy | LugarDeNacimiento | Turquía', 'Turquía | TipoDeGobierno | Estado_unitario']",Nurhan Atasoy was born in the unitary state of Turkey.,Nurhan Atasoy nació en el Estado unitario de Turquía.,Nurhan Atasoy nació en el Estado unitario de Turquía.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id1626,False,,,,,,original__es__1b3baf8751c6,0.9188344478607178,0.8913772702217102,0.5890797972679138,0.0,2,True,,0,2,0.4999743103981018,0.5988982915878296,1,,0,False,False,0.4160341203212738,0.4842067241668701,0.08394019007682801,0.11469156742095948,True,True,2,0.4862537384033203,0.6256459951400757,,,,,,
original__es__e4ba7fa7ea38,train/1triples/CelestialBody_allSolutions.xml::Id140::Id1,train/1triples/CelestialBody_allSolutions.xml::Id140,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['1101_Clematis | orbitalPeriod | 183309000.0'],['1101_Clematis | PeríodoOrbital | 183309000.0'],['1101_Clematis | PeríodoOrbital | 183309000.0'],1101 Clematis has an orbital period of 183309000.0.,1101 Clematis tiene un período orbital de 183309000.0.,1101 Clematis tiene un período orbital de 183309000.0.,False,train/1triples/CelestialBody_allSolutions.xml,train,1triples,CelestialBody,Id140,False,,,,,,original__es__e4ba7fa7ea38,0.9969882369041443,0.8557248115539551,0.6974803805351257,0.0,1,True,1.0,2,1,0.6829719543457031,0.6829720735549927,1,1.0,2,True,True,0.5896280944347382,0.5231981992721558,0.09334385991096494,0.15977387428283685,True,True,1,0.7983778715133667,0.7983778715133667,,,,,,
original__es__88fff2baa703,dev/1triples/SportsTeam_allSolutions.xml::Id16::Id1,dev/1triples/SportsTeam_allSolutions.xml::Id16,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,"['AZAL_PFK | location | ""Shuvalan, Baku, Azerbaijan""']","['AZAL_PFK | Ubicación | Shuvalan,_Bakú,_Azerbaiyán']","['AZAL_PFK | Ubicación | Shuvalan,_Bakú,_Azerbaiyán']","AZAL PFK is located at Shuvalan, Baku, Azerbaijan.","AZAL PFK tiene su sede en Shuvalan, Bakú, Azerbaiyán.","AZAL PFK tiene su sede en Shuvalan, Bakú, Azerbaiyán.",False,dev/1triples/SportsTeam_allSolutions.xml,dev,1triples,SportsTeam,Id16,False,,,,,,original__es__88fff2baa703,0.9784831404685974,0.9616125822067261,0.9400559067726135,0.0,1,True,,0,1,0.7495896816253662,0.7495896816253662,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.15996158719062803,0.22639148235321038,True,True,1,0.7771596312522888,0.777159571647644,,,,,,
original__es__ba97c21dcdb6,train/3triples/City.xml::Id99::Id2,train/3triples/City.xml::Id99,es,Spanish,CLEAN,clean,clean,3,Id2,Id2,"['Ann_Arbor,_Michigan | leaderTitle | Mayor', 'Ann_Arbor,_Michigan | populationDensity | 1580.7 (inhabitants per square kilometre)', 'Ann_Arbor,_Michigan | areaTotal | 74.33 (square kilometres)']","['Ann_Arbor,_Michigan | TítuloDeLíder | alcalde', 'Ann_Arbor,_Michigan | DensidadDePoblación | 1580,7_(habitantes_por_kilómetro_cuadrado)', 'Ann_Arbor,_Michigan | ÁreaTotal | 74,33_(kilómetros_cuadrados)']","['Ann_Arbor,_Michigan | TítuloDeLíder | alcalde', 'Ann_Arbor,_Michigan | DensidadDePoblación | 1580,7_(habitantes_por_kilómetro_cuadrado)', 'Ann_Arbor,_Michigan | ÁreaTotal | 74,33_(kilómetros_cuadrados)']","The city of Ann Arbor, Michigan, where the leader has the title of Mayor, has a population density of 1580.7 people for each of its 74.33 square kilometres.","La ciudad de Ann Arbor (Michigan), cuyo líder ostenta el título de alcalde, tiene una densidad de población de 1.580,7 personas por cada uno de sus 74,33 kilómetros cuadrados.","La ciudad de Ann Arbor (Michigan), cuyo líder ostenta el título de alcalde, tiene una densidad de población de 1.580,7 personas por cada uno de sus 74,33 kilómetros cuadrados.",False,train/3triples/City.xml,train,3triples,City,Id99,False,,,,,,original__es__ba97c21dcdb6,0.8208168745040894,0.9239572882652283,0.6215911308924357,0.0,3,True,1.0,2,3,0.5261804461479187,0.5720165967941284,1,1.0,2,True,True,0.33754532784223557,0.4270522966980934,0.18863511830568314,0.144964300096035,True,True,3,0.610611081123352,0.7934941053390503,,,,,,
original__es__5bcefee38836,train/4triples/SportsTeam.xml::Id107::Id1,train/4triples/SportsTeam.xml::Id107,es,Spanish,CLEAN,clean,clean,4,Id1,Id1,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | numberOfMembers | 17000', 'Campeonato_Brasileiro_Série_C | champions | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']","['Agremiação_Sportiva_Arapiraquense | Liga | Campeonato_Brasileño_de_Serie_C', 'Campeonato_Brasileño_de_Serie_C | País | Brasil', 'Agremiação_Sportiva_Arapiraquense | NúmeroDeMiembros | 17000', 'Campeonato_Brasileño_de_Serie_C | Campeones | Vila_Nova_Futebol_Clube']",The ground of Agremiação Sportiva Arapiraquense has a capacity of 17000 and is located in Brazil. They play in the Campeonato Brasileiro Série C league which was won by Vila Nova Futebol Clube.,El campo del Agremiação Sportiva Arapiraquense tiene capacidad para 17000 espectadores y está situado en Brasil. Juega en la liga Campeonato Brasileiro Série C que ganó el Vila Nova Futebol Clube.,El campo del Agremiação Sportiva Arapiraquense tiene capacidad para 17000 espectadores y está situado en Brasil. Juega en la liga Campeonato Brasileiro Série C que ganó el Vila Nova Futebol Clube.,False,train/4triples/SportsTeam.xml,train,4triples,SportsTeam,Id107,False,,,,,,original__es__5bcefee38836,0.9159963130950928,0.957368791103363,0.7794114947319031,0.0,4,True,1.0,1,4,0.4327777028083801,0.533886194229126,2,1.0,1,True,True,0.28582777082920074,0.3673718720674515,0.14694993197917938,0.1665143221616745,True,True,4,0.4966934621334076,0.5530209541320801,,,,,,
original__es__6bad9cfbc2ea,train/1triples/Politician_allSolutions.xml::Id97::Id1,train/1triples/Politician_allSolutions.xml::Id97,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['Adam_Koc | award | Virtuti_Militari'],['Adam_Koc | Premio | Orden_Virtuti_Militari'],['Adam_Koc | Premio | Orden_Virtuti_Militari'],Adam Koc was awarded the Virtuti Militari.,Adam Koc recibió la Virtuti Militari.,Adam Koc recibió la Virtuti Militari.,False,train/1triples/Politician_allSolutions.xml,train,1triples,Politician,Id97,False,,,,,,original__es__6bad9cfbc2ea,0.9486369490623474,0.9651610851287842,0.867001473903656,0.0,1,True,,0,1,0.7237845659255981,0.7237845659255981,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.13415647149085996,0.20058636665344232,True,True,1,0.7656757831573486,0.7656756639480591,,,,,,
original__es__abbbeaba7686,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1337::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id1337,es,Spanish,CLEAN,clean,clean,4,Id2,Id2,"['Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE', 'ENAIRE | city | Madrid', 'Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0', 'Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0']","['Aeropuerto_Adolfo_Suárez_Madrid-Barajas | OrganizaciónOperativa | ENAIRE', 'ENAIRE | Ciudad | Madrid', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | LongitudDeLaPista | 3500.0', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | ElevaciónSobreElNivelDelMar | 610.0']","['Aeropuerto_Adolfo_Suárez_Madrid-Barajas | OrganizaciónOperativa | ENAIRE', 'ENAIRE | Ciudad | Madrid', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | LongitudDeLaPista | 3500.0', 'Aeropuerto_Adolfo_Suárez_Madrid-Barajas | ElevaciónSobreElNivelDelMar | 610.0']","The Adolfo Suárez Madrid–Barajas Airport in Madrid operated by ENAIRE has a runway length of 3,500. It has an elevation of 610.0 metres above sea level.","El Aeropuerto Adolfo Suárez Madrid-Barajas de Madrid operado por ENAIRE tiene una longitud de pista de 3.500. Tiene una elevación de 610,0 metros sobre el nivel del mar.","El Aeropuerto Adolfo Suárez Madrid-Barajas de Madrid operado por ENAIRE tiene una longitud de pista de 3.500. Tiene una elevación de 610,0 metros sobre el nivel del mar.",False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Airport,Id1337,False,,,,,,original__es__abbbeaba7686,0.970874547958374,0.965314507484436,0.7577507793903351,0.0,4,True,1.0,2,4,0.40252429246902466,0.19063934683799744,2,1.0,2,True,True,0.28582777082920074,0.3673718720674515,0.11669652163982391,-0.17673252522945404,True,False,4,0.39301204681396484,0.25831615924835205,,,,,,
original__es__65db28af7d28,train/3triples/Athlete.xml::Id98::Id1,train/3triples/Athlete.xml::Id98,es,Spanish,CLEAN,clean,clean,3,Id1,Id1,"['Alaa_Abdul-Zahra | club | Al-Khor_Sports_Club', 'Al_Kharaitiyat_SC | ground | Al_Khor', 'Alaa_Abdul-Zahra | club | Al_Kharaitiyat_SC']","['Alaa_Abdul-Zahra_Khashan | Club | Club_Deportivo_Al-Khor', 'Al-Kharitiyath_SC | Suelo | Jor', 'Alaa_Abdul-Zahra_Khashan | Club | Al-Kharitiyath_SC']","['Alaa_Abdul-Zahra_Khashan | Club | Club_Deportivo_Al-Khor', 'Al-Kharitiyath_SC | Suelo | Jor', 'Alaa_Abdul-Zahra_Khashan | Club | Al-Kharitiyath_SC']","Alaa Abdul Zahra, who plays for Al-Khor Sports Club, also plays for AL Kharaitiyat SC, the home ground of which, is Al Khor.","Alaa Abdul Zahra, que milita en el Al-Khor Sports Club, también juega en el AL Kharaitiyat SC, cuyo estadio es Al Khor.","Alaa Abdul Zahra, que milita en el Al-Khor Sports Club, también juega en el AL Kharaitiyat SC, cuyo estadio es Al Khor.",False,train/3triples/Athlete.xml,train,3triples,Athlete,Id98,False,,,,,,original__es__65db28af7d28,0.9776309728622437,0.95331871509552,0.9282713532447815,0.0,3,True,,0,3,0.43355029821395874,0.6452488899230957,1,,0,False,False,0.33754532784223557,0.4270522966980934,0.09600497037172318,0.2181965932250023,True,True,3,0.5052400827407837,0.6103178262710571,,,,,,
original__es__776fbbdea764,train/1triples/MeanOfTransportation_allSolutions.xml::Id29::Id2,train/1triples/MeanOfTransportation_allSolutions.xml::Id29,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['AIDAluna | builder | Meyer_Werft'],['AIDAluna | Constructor | Meyer_Werft'],['AIDAluna | Constructor | Meyer_Werft'],The ship AIDAluna was built by Meyer Werft.,El buque AIDAluna fue construido por Meyer Werft.,El buque AIDAluna fue construido por Meyer Werft.,False,train/1triples/MeanOfTransportation_allSolutions.xml,train,1triples,MeanOfTransportation,Id29,False,,,,,,original__es__776fbbdea764,0.9871747493743896,0.9234029650688171,0.54767906665802,0.0,1,True,,0,1,0.3905599117279053,0.3905599117279053,1,,0,False,False,0.5896280944347382,0.5231981992721558,-0.1990681827068329,-0.13263828754425055,False,False,1,0.502483606338501,0.502483606338501,,,,,,
original__es__8867d2100a12,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id371::Id3,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id371,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Alan_B._Miller_Hall | address | ""101 Ukrop Way""', 'Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business', 'Alan_B._Miller_Hall | location | Virginia']","['Sala_Alan_B._Miller | Dirección | 101_Ukrop_Way', 'Sala_Alan_B._Miller | InquilinosActuales | Escuela_de_Negocios_Mason', 'Sala_Alan_B._Miller | Ubicación | Virginia']","['Sala_Alan_B._Miller | Dirección | 101_Ukrop_Way', 'Sala_Alan_B._Miller | InquilinosActuales | Escuela_de_Negocios_Mason', 'Sala_Alan_B._Miller | Ubicación | Virginia']",Alan B. Miller Hall is on 101 Ukrop way (In Virginia) and its current tenants are The Mason School of Business.,Alan B. Miller Hall está en 101 Ukrop way (en Virginia) y sus actuales inquilinos son The Mason School of Business.,Alan B. Miller Hall está en 101 Ukrop way (en Virginia) y sus actuales inquilinos son The Mason School of Business.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Building,Id371,False,,,,,,original__es__8867d2100a12,0.9858782291412354,0.9035449624061584,0.777563194433848,0.0,3,True,1.0,1,3,0.4145392179489136,0.6400511264801025,2,1.0,1,True,True,0.33754532784223557,0.4270522966980934,0.07699389010667801,0.21299882978200912,True,True,3,0.6204352378845215,0.5938886404037476,,,,,,
original__es__f67c75f34b34,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id317::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id317,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['Mermaid_(Train_song) | recordLabel | Sony_Music_Entertainment'],['Mermaid_(canción_de_Train) | SelloDiscográfico | Sony_Music_Entertainment'],['Mermaid_(canción_de_Train) | SelloDiscográfico | Sony_Music_Entertainment'],The Train song Mermaid had been released under the record label Sony Music Entertainment.,La canción Mermaid de Train había sido publicada bajo el sello discográfico Sony Music Entertainment.,La canción Mermaid de Train había sido publicada bajo el sello discográfico Sony Music Entertainment.,False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id317,False,,,,,,original__es__f67c75f34b34,0.9599695205688477,0.9281840920448303,0.37932705879211426,0.0,1,True,,0,1,0.6958139538764954,0.6958138942718506,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.10618585944175718,0.17261569499969476,True,True,1,0.7771579027175903,0.7771579027175903,,,,,,
original__es__8ea955e1186e,train/1triples/SportsTeam_allSolutions.xml::Id78::Id2,train/1triples/SportsTeam_allSolutions.xml::Id78,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['A.S._Roma | numberOfMembers | 70634'],['A.S._Roma | NúmeroDeMiembros | 70634'],['A.S._Roma | NúmeroDeMiembros | 70634'],A.S. Roma has 70634 members.,A.S. Roma tiene 70634 miembros.,A.S. Roma tiene 70634 miembros.,False,train/1triples/SportsTeam_allSolutions.xml,train,1triples,SportsTeam,Id78,False,,,,,,original__es__8ea955e1186e,0.7969299554824829,0.779180645942688,0.7756388187408447,0.0,1,True,1.0,1,1,0.5620121955871582,0.4846497178077698,2,1.0,1,True,True,0.5896280944347382,0.5231981992721558,-0.027615898847579978,-0.03854848146438605,False,False,1,0.6839533448219299,0.48761245608329773,,,,,,
original__es__28e34f427ab6,train/2triples/Athlete.xml::Id144::Id1,train/2triples/Athlete.xml::Id144,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['Alex_Plante | birthPlace | Brandon,_Manitoba', 'Brandon,_Manitoba | leader | Larry_Maguire']","['Alex_Plante | LugarDeNacimiento | Brandon,_Manitoba', 'Brandon,_Manitoba | Líder | Larry_Maguire']","['Alex_Plante | LugarDeNacimiento | Brandon,_Manitoba', 'Brandon,_Manitoba | Líder | Larry_Maguire']","Larry Maguire is the leader of Brandon, Manitoba, the birthplace of Alex Plante.","Larry Maguire es el líder de Brandon, Manitoba, el lugar de nacimiento de Alex Plante.","Larry Maguire es el líder de Brandon, Manitoba, el lugar de nacimiento de Alex Plante.",False,train/2triples/Athlete.xml,train,2triples,Athlete,Id144,False,,,,,,original__es__28e34f427ab6,0.9808471202850342,0.9653135538101196,0.8068427443504333,0.0,2,True,,0,2,0.5560043454170227,0.682563304901123,1,,0,False,False,0.4160341203212738,0.4842067241668701,0.1399702250957489,0.19835658073425294,True,True,2,0.5418684482574463,0.6582963466644287,,,,,,
